,Restaurant ID,Restaurant Name,Country Code,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Price range,Aggregate rating,Rating text,Votes
289,17582682,Thai Paradise,216,Pocatello,"140 S. Main, Pocatello, ID 83204",Pocatello,-112.450106,42.861871,"Desserts, Thai",25,Dollar($),2,3.7,Good,162
290,17582669,The Bridge,216,Pocatello,"815 S 1st Street, Pocatello, ID 83201",Pocatello,-112.4413856,42.8585987,New American,40,Dollar($),3,3.6,Good,144
291,17582546,El Herradero,216,Pocatello,"123 Jefferson Ave, Pocatello, ID 83201",Pocatello,-112.4419,42.8774,Mexican,10,Dollar($),1,4.1,Very Good,365
292,17629582,Barrett Junction Cafe,216,Potrero,"1020 Barrett Lake Rd, Dulzura, CA 91917",Potrero,-116.704731,32.613431,"American, BBQ, Burger",25,Dollar($),2,3.3,Average,9
293,17211719,Blue Point Grill,216,Princeton,"258 Nassau St, Princeton, NJ 08542",Princeton,-74.651139,40.352385,Seafood,70,Dollar($),4,4.0,Very Good,542
294,17144717,Giovanni's Shrimp Truck,216,Rest of Hawaii,"56-505 Kamehameha Hwy, Kahuku, HI 96731",Kahuku,-157.948486,21.677078,Seafood,25,Dollar($),2,4.5,Excellent,691
295,17143970,Kona Brewing Company,216,Rest of Hawaii,"75-5629 Kuakini Highway, Kailua Kona, HI 96740",Kailua Kona,-155.997362,19.642752,"American, Pizza, Bar Food",35,Dollar($),3,4.7,Excellent,764
296,17144991,Coconuts Fish Cafe,216,Rest of Hawaii,"1279 S Kihei Road, Kihei, HI 96753",Kihei,-156.455284,20.748838,Seafood,30,Dollar($),3,4.5,Excellent,487
297,17142519,Kihei Caffe,216,Rest of Hawaii,"1945 S Kihei Road, Kihei, HI 96753",Kihei,-156.451847,20.731487,"American, Hawaiian",10,Dollar($),1,4.5,Excellent,695
298,17145408,Monkeypod Kitchen by Merriman,216,Rest of Hawaii,"10 Wailea Gateway Place, Unit B-201 Kihei, Hawaii, HI 96753",Kihei,-156.4309473,20.6883746,Burger,40,Dollar($),3,4.2,Very Good,485
299,17143336,Sansei Seafood Restaurant & Sushi Bar,216,Rest of Hawaii,"1881 S Kihei Rd, Kihei, HI 96753",Kihei,-156.452556,20.733554,"Japanese, Seafood, Sushi",40,Dollar($),3,4.2,Very Good,807
300,17145077,Star Noodle,216,Rest of Hawaii,"286 Kupuohi St, Lahaina, HI 96761",Lahaina,-156.674835,20.885226,Asian,10,Dollar($),1,4.6,Excellent,723
301,17141447,Aloha Mixed Plate,216,Rest of Hawaii,"1285 Front St, Lahaina, HI 96761",Lahaina,-156.684967,20.886564,"Asian, Breakfast, Hawaiian",10,Dollar($),1,4.2,Very Good,874
302,17142096,Gazebo,216,Rest of Hawaii,"5315 Lower Honoapiilani Rd, Lahaina, HI 96761",Lahaina,-156.667037,20.992316,"Breakfast, Burger",25,Dollar($),2,4.4,Very Good,552
303,17142297,Hula Grill,216,Rest of Hawaii,"2435 Kaanapali Pkwy, Lahaina, HI 96761",Lahaina,-156.693821,20.921347,"Hawaiian, Seafood, Steak",40,Dollar($),3,4.3,Very Good,1056
304,17142535,Kimo's,216,Rest of Hawaii,"845 Front St, Lahaina, HI 96761",Lahaina,-156.680666,20.876127,"Hawaiian, Seafood, Steak",40,Dollar($),3,4.3,Very Good,707
305,17142792,Mama's Fish House,216,Rest of Hawaii,"799 Poho Pl, Paia, HI 96779",Paia,-156.366445,20.929622,"Hawaiian, Seafood",70,Dollar($),4,4.9,Excellent,1343
306,17145495,Marukame Udon,216,Rest of Hawaii,"2310 Kuhio Avenue, Honolulu, HI 96815",Waikiki,-157.825979,21.279476,Japanese,10,Dollar($),1,4.9,Excellent,602
307,17143950,Yard House,216,Rest of Hawaii,"226 Lewers St, Honolulu, HI 96815",Waikiki,-157.8312476,21.2794952,"American, Asian, Burger",40,Dollar($),3,4.6,Excellent,1078
308,17142747,Lulu's Waikiki,216,Rest of Hawaii,"2586 Kalakaua Ave, Honolulu, HI 96815",Waikiki,-157.822716,21.271826,American,25,Dollar($),2,3.9,Good,232
309,17141990,Duke's Waikiki,216,Rest of Hawaii,"2335 Kalakaua Ave, Honolulu, HI 96815",Waikiki,-157.827196,21.277583,"Hawaiian, Seafood, Steak",70,Dollar($),4,4.4,Very Good,1492
310,17144732,Eggs 'n Things,216,Rest of Hawaii,"343 Saratoga Road, Honolulu, HI 96815",Waikiki,-157.831538,21.280663,Breakfast,10,Dollar($),1,4.0,Very Good,535
311,17143282,Roy's,216,Rest of Hawaii,"226 Lewers St, Honolulu, HI 96815",Waikiki,-157.831176,21.279154,"Asian, European, Seafood",70,Dollar($),4,4.2,Very Good,531
312,17143705,Wailana Coffee House,216,Rest of Hawaii,"1860 Ala Moana Blvd, Honolulu, HI 96815",Waikiki,-157.836031,21.285396,"American, Breakfast, Hawaiian",25,Dollar($),2,4.2,Very Good,694
313,17615915,The Lady & Sons,216,Savannah,"102 W Congress St, Savannah, GA 31401",Savannah,-81.0954,32.0804,Southern,40,Dollar($),3,3.3,Average,1201
314,17616487,Green Truck Pub,216,Savannah,"2430 Habersham Street, Savannah, GA 31401",Savannah,-81.096647,32.052858,Burger,40,Dollar($),3,4.7,Excellent,906
315,17615924,Leopold's Ice Cream,216,Savannah,"212 E Broughton Street, Savannah, GA 31401",Savannah,-81.0894,32.0785,"Desserts, Sandwich, Ice Cream",10,Dollar($),1,4.6,Excellent,880
316,17615979,Mrs. Wilkes' Dining Room,216,Savannah,"107 W Jones St, Savannah, GA 31401",Savannah,-81.0955,32.0727,"American, Southern",40,Dollar($),3,4.5,Excellent,1014
317,17616266,Zunzi's,216,Savannah,"108 E York Street, Savannah, GA 31401",Savannah,-81.0911,32.0775,"International, Mediterranean, Sandwich",25,Dollar($),2,4.5,Excellent,796
318,17615976,Moon River Brewing Company,216,Savannah,"21 W Bay St, Savannah, GA 31401",Savannah,-81.0916,32.0809,"American, Bar Food, Sandwich",25,Dollar($),2,3.7,Good,747
319,17616025,Pirates' House Restaurant,216,Savannah,"20 E Broad St, Savannah, GA 31401",Savannah,-81.0844,32.0782,"American, Seafood, Steak",40,Dollar($),3,3.8,Good,566
320,17615597,B. Matthew's Eatery,216,Savannah,"325 E Bay St, Savannah, GA 31401",Savannah,-81.0875,32.0798,"American, Breakfast",25,Dollar($),2,4.1,Very Good,683
321,17615740,Crystal Beer Parlor,216,Savannah,"301 W Jones St, Savannah, GA 31401",Savannah,-81.0979,32.0735,"American, Bar Food",25,Dollar($),2,4.4,Very Good,690
322,17616203,Goose Feathers Cafe and Bakery,216,Savannah,"39 Barnard St, Savannah, GA 31401",Savannah,-81.0941,32.0801,"Breakfast, Vegetarian",10,Dollar($),1,4.2,Very Good,680
323,17616590,Henry's,216,Savannah,"28 Drayton St, Savannah, GA 31401",Savannah,-81.0905213,32.0794767,"American, Breakfast",10,Dollar($),1,4.1,Very Good,287
324,17615855,Huey's On The River,216,Savannah,"115 E River St, Savannah, GA 31401",Savannah,-81.0897,32.0812,"Breakfast, Cajun",40,Dollar($),3,4.1,Very Good,802
325,17616348,J. Christopher's,216,Savannah,"122 E. Liberty, Savannah, GA 31401",Savannah,-81.091482,32.074495,"Breakfast, Diner, Sandwich",25,Dollar($),2,4.3,Very Good,710
326,17616368,Lulu's Chocolate Bar,216,Savannah,"42 MLK Jr. Blvd, Savannah, GA 31401",Savannah,-81.097051,32.080742,"Coffee and Tea, Desserts",10,Dollar($),1,4.3,Very Good,456
327,17616400,Rocks on the River,216,Savannah,"102 West Bay St., Savannah, GA 31401",Savannah,-81.092484,32.081394,"Pizza, Seafood, Steak",70,Dollar($),4,4.0,Very Good,687
328,17616076,SOHO South Cafe,216,Savannah,"12 W Liberty St, Savannah, GA 31401",Savannah,-81.0939,32.0747,"Cafe, Sandwich, Southern",25,Dollar($),2,4.3,Very Good,719
329,17616205,The Olde Pink House,216,Savannah,"23 Abercorn St, Savannah, GA 31401",Savannah,-81.0897,32.0798,"American, Seafood, Southern",70,Dollar($),4,4.4,Very Good,1803
330,17616222,Vic's On The River,216,Savannah,"26 E Bay St, Savannah, GA 31401",Savannah,-81.0908,32.0809,American,70,Dollar($),4,4.1,Very Good,558
331,17616295,The Crab Shack,216,Savannah,"40 Estill Hammock Rd, Tybee Island, GA 31328",Tybee Island,-80.865909,32.011689,Seafood,40,Dollar($),3,3.8,Good,883
332,17621616,Archie's Waeside,216,Sioux City,"224 4th Ave NE, Le Mars, IA 51031",Le Mars,-96.1608,42.7956,"Burger, Seafood, Steak",40,Dollar($),3,3.7,Good,100
333,17621696,Bob Roe's Pizza,216,Sioux City,"2320 Transit Ave, Sioux City, IA 51106",Sioux City,-96.379,42.4765,"American, Pizza, Bar Food",10,Dollar($),1,3.6,Good,92
334,17621744,Da Kao Restaurant,216,Sioux City,"800 W 7th St, Sioux City, IA 51103",Sioux City,-96.4173,42.5026,"Asian, Vegetarian, Vietnamese",10,Dollar($),1,3.8,Good,182
335,17621759,Famous Dave's,216,Sioux City,"201 Pierce St, Sioux City, IA 51101",Sioux City,-96.4051,42.492,BBQ,10,Dollar($),1,3.6,Good,76
336,17621763,Fuji Bay Japanese Restaurant,216,Sioux City,"513 6th St, Sioux City, IA 51101",Sioux City,-96.4046,42.4965,"Japanese, Sushi",40,Dollar($),3,3.7,Good,129
337,17621780,HuHot Mongolian Grill,216,Sioux City,"4229 S Lakeport St, Sioux City, IA 51106",Sioux City,-96.3479,42.4391,"Asian, Chinese",25,Dollar($),2,3.6,Good,94
338,17621781,Hunan Palace,216,Sioux City,"3523 Singing Hills Blvd, Sioux City, IA 51106",Sioux City,-96.362,42.4375,Chinese,25,Dollar($),2,3.8,Good,129
339,17621788,Jerry's Pizza,216,Sioux City,"1417 Morningside Ave, Sioux City, IA 51106",Sioux City,-96.3596,42.4764,Pizza,25,Dollar($),2,3.8,Good,178
340,17621793,Jim's Burgers,216,Sioux City,"800 Pierce St, Sioux City, IA 51101",Sioux City,-96.4048,42.4985,Burger,10,Dollar($),1,3.7,Good,97
341,17621796,Johnnie Mars,216,Sioux City,"2401 5th St, Sioux City, IA 51101",Sioux City,-96.378049,42.495534,"American, Desserts, Diner",10,Dollar($),1,3.9,Good,161
342,17621831,Miles Inn,216,Sioux City,"2622 Leech Ave, Sioux City, IA 51106",Sioux City,-96.3755,42.4876,American,10,Dollar($),1,3.7,Good,122
343,17621832,Milwaukee Wiener House,216,Sioux City,"301 Douglas St, Sioux City, IA 51101",Sioux City,-96.4063904,42.4930681,"American, Fast Food",10,Dollar($),1,3.8,Good,195
344,17621833,Minerva's Food & Cocktails,216,Sioux City,"2945 Hamilton Blvd, Sioux City, IA 51104",Sioux City,-96.418,42.5212,"American, Seafood, Steak",40,Dollar($),3,3.7,Good,146
345,17621834,Monterrey Mexican Restaurant,216,Sioux City,"3138 Singing Hills Blvd, Sioux City, IA 51106",Sioux City,-96.3691,42.4351,Mexican,10,Dollar($),1,3.7,Good,117
346,17621869,Rebos,216,Sioux City,"1107 4th St, Sioux City, IA 51101",Sioux City,-96.3959487,42.4944454,"Caribbean, Mexican, Cajun",25,Dollar($),2,3.8,Good,187
347,17621960,Tokyo Japanese Steakhouse & Sushi Bar,216,Sioux City,"4567 Southern Hills Drive, Sioux City, IA 51106",Sioux City,-96.349464,42.440592,"Japanese, Steak, Sushi",40,Dollar($),3,3.9,Good,239
348,17621746,Diamond Thai Cuisine,216,Sioux City,"515 W 7th St, Sioux City, IA 51103",Sioux City,-96.4136,42.5011,"Asian, Thai, Vegetarian",10,Dollar($),1,4.0,Very Good,303
349,17621755,El Fredo Pizza,216,Sioux City,"523 W 19th St, Sioux City, IA 51103",Sioux City,-96.4204,42.5106,Pizza,40,Dollar($),3,4.0,Very Good,280
350,17621946,Trattoria Fresco,216,Sioux City,"416 Jackson St., Sioux City, IA 51101",Sioux City,-96.4019631,42.4949153,Italian,25,Dollar($),2,4.0,Very Good,271
351,17621552,Kahill's Steak-Fish Chophouse,216,Sioux City,"385 E 4th St, South Sioux City, IA 68776",South Sioux City,-96.4092028,42.485608,"American, Seafood, Steak",70,Dollar($),4,3.5,Good,58
352,17096140,Rumba Island Bar & Grill,216,Tampa Bay,"1800 Gulf To Bay Blvd, Clearwater, FL 33765",Clearwater,-82.762624,27.96076,"BBQ, Caribbean, Seafood",25,Dollar($),2,4.6,Excellent,1321
353,17099925,Red Mesa Cantina,216,Tampa Bay,"128 3rd St S, St Petersburg, FL 33701",Downtown St Petersburg,-82.636924,27.770026,"Latin American, Mexican, Southwestern",25,Dollar($),2,4.6,Excellent,1629
354,17092257,BellaBrava,216,Tampa Bay,"204 Beach Drive Northeast, St Petersburg, FL 33701",Downtown St Petersburg,-82.6329663,27.7737426,"American, Italian, Seafood",25,Dollar($),2,4.1,Very Good,921
355,17092799,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,"10 Beach Dr, St Petersburg, FL 33701",Downtown St Petersburg,-82.6333294,27.7711464,"Spanish, Tapas",25,Dollar($),2,4.1,Very Good,986
356,17095222,The Moon Under Water,216,Tampa Bay,"332 Beach Dr NE, St Petersburg, FL 33701",Downtown St Petersburg,-82.632174,27.775462,"British, Bar Food, Sandwich",25,Dollar($),2,4.1,Very Good,1020
357,17092293,Bern's Steak House,216,Tampa Bay,"1208 S Howard Ave, Tampa, FL 33606",Hyde Park,-82.482962,27.931516,"American, Desserts, Steak",70,Dollar($),4,4.7,Excellent,3157
358,17102241,Boca Kitchen Bar Market,216,Tampa Bay,"901 W. Platt St., Tampa, FL 33606",Hyde Park,-82.46887,27.941942,Breakfast,40,Dollar($),3,3.9,Good,665
359,17102579,Edison: Food+Drink Lab,216,Tampa Bay,"912 W Kennedy Blvd, Tampa, FL 33606",Hyde Park,-82.469306,27.944244,International,70,Dollar($),4,3.9,Good,373
360,17092801,Ceviche Tapas Bar & Restaurant,216,Tampa Bay,"2500 W Azeele St, Tampa, FL 33609",Hyde Park,-82.4852372,27.9410382,"Breakfast, Spanish, Tapas",25,Dollar($),2,4.4,Very Good,1007
361,17093273,Daily Eats,216,Tampa Bay,"901 S Howard Avenue, Tampa, FL 33606",Hyde Park,-82.483124,27.935039,"American, Burger",25,Dollar($),2,4.4,Very Good,803
362,17096198,Salt Rock Grill,216,Tampa Bay,"19325 Gulf Blvd, Indian Shores, FL 33785",Indian Rocks/Indian Shores,-82.843253,27.848357,"American, Seafood, Steak",40,Dollar($),3,4.2,Very Good,1363
363,17095098,Mazzaro's Italian Market,216,Tampa Bay,"2909 22nd Ave N, St Petersburg, FL 33713",Kenwood,-82.673621,27.792047,"Italian, Deli",10,Dollar($),1,4.9,Excellent,1424
364,17093135,Conch Republic Grill,216,Tampa Bay,"16699 Gulf Blvd, North Redington Beach, FL 33708",Madeira Beach/Redington Beach,-82.820856,27.816086,"Sandwich, Seafood, Steak",40,Dollar($),3,4.5,Excellent,844
365,17095236,Mr. Dunderbak's Biergarten and Marketplatz,216,Tampa Bay,"14929 Bruce B Downs Blvd, Tampa, FL 33612",New Tampa,-82.41294,28.082909,"European, German",40,Dollar($),3,4.9,Excellent,1413
366,17095979,Red Mesa Restaurant,216,Tampa Bay,"4912 4th St N, St Petersburg, FL 33703",Northeast St Petersburg,-82.638843,27.816848,"Breakfast, Mexican",40,Dollar($),3,4.5,Excellent,1203
367,17099856,Datz,216,Tampa Bay,"2616 S Macdill Avenue, Tampa, FL 33629",Palma Ceia,-82.4932815,27.9219315,"Desserts, Bar Food",40,Dollar($),3,4.7,Excellent,3074
368,17100307,Ella's Americana Folk Art Cafe,216,Tampa Bay,"5119 N Nebraska Ave, Tampa, FL 33603",Seminole Heights,-82.451041,27.993645,"International, Italian, Southern",40,Dollar($),3,4.8,Excellent,1715
369,17093600,Taco Bus,216,Tampa Bay,"913 E Hillsborough Ave, Tampa, FL 33604",Seminole Heights,-82.449897,27.995964,"Mexican, Vegetarian",10,Dollar($),1,4.5,Excellent,1868
370,17100547,The Refinery,216,Tampa Bay,"5137 N. Florida Ave., Tampa, FL 33603",Seminole Heights,-82.459339,27.99384,"Seafood, Steak",40,Dollar($),3,4.0,Very Good,875
371,17093124,Columbia Restaurant,216,Tampa Bay,"2117 E 7th Ave, Tampa, FL 33605",Ybor City,-82.4351499,27.959884,"Cuban, Spanish",40,Dollar($),3,4.4,Very Good,1746
372,17678243,Buffalo Wild Wings,216,Valdosta,"1553 Baytree Rd., Valdosta, GA 31602",Valdosta,-83.319123,30.846819,Bar Food,25,Dollar($),2,3.4,Average,98
373,17678043,El Toreo Mexican Restaurant,216,Valdosta,"1713 Gornto Rd, Valdosta, GA 31601",Valdosta,-83.3247,30.8426,Mexican,25,Dollar($),2,3.1,Average,83
374,17677978,306 North Restaurant,216,Valdosta,"306 N Patterson St, Valdosta, GA 31601",Valdosta,-83.2799,30.8332,"Seafood, Southern",40,Dollar($),3,3.9,Good,231
375,17677988,Austins Cattle Co,216,Valdosta,"2101 W Hill Ave, Valdosta, GA 31601",Valdosta,-83.3170843,30.8164364,"Burger, Seafood, Steak",40,Dollar($),3,3.7,Good,216
376,17678231,Beijing Cafe,216,Valdosta,"1715 C Norman Drive, Valdosta, GA 31601",Valdosta,-83.318554,30.841892,"Asian, Chinese, Thai",35,Dollar($),3,3.8,Good,185
377,17677990,Bleu Cafe,216,Valdosta,"125 N Patterson St, Valdosta, GA 31601",Valdosta,-83.279,30.8308,"Pizza, Sandwich",25,Dollar($),2,3.7,Good,185
378,17677991,Bleu Pub,216,Valdosta,"116 W Hill Ave, Valdosta, GA 31601",Valdosta,-83.2792,30.8308,"Burger, Bar Food, Vegetarian",10,Dollar($),1,3.8,Good,281
379,17678307,Bubba Jax Crab Shack,216,Valdosta,"1700 W Hill Ave, Valdosta, GA 31601",Valdosta,-83.3085736,30.8223548,"Fast Food, Seafood",40,Dollar($),3,3.7,Good,137
380,17678276,Cheddar's Scratch Kitchen,216,Valdosta,"270 Norman Drive, Valdosta, GA 31601",Valdosta,-83.316402,30.824691,American,25,Dollar($),2,3.7,Good,209
381,17678283,El Cazador,216,Valdosta,"1600 N. Ashley St., Valdosta, GA 31602",Valdosta,-83.28078,30.850888,Mexican,10,Dollar($),1,3.7,Good,168
382,17678222,Friends Grille and Bar,216,Valdosta,"3338-B Country Club Rd, GA 31605",Valdosta,-83.29633,30.880146,"American, Southern",25,Dollar($),2,3.9,Good,243
383,17678055,Giulios Greek & Italian Restaurant,216,Valdosta,"105 E Ann St, Valdosta, GA 31601",Valdosta,-83.2851,30.8433,"Greek, Italian",40,Dollar($),3,3.8,Good,221
384,17678326,La Jalisco Supermercato,216,Valdosta,"1300 N. Ashley St., Valdosta, GA 31601",Valdosta,-83.281,30.8465,Mexican,10,Dollar($),1,3.5,Good,46
385,17678229,Masato Japanese,216,Valdosta,"1337 Baytree Rd, Valdosta, GA 31602",Valdosta,-83.310343,30.846763,"Japanese, Sushi",25,Dollar($),2,3.9,Good,262
386,17678097,Mom & Dad's Italian Restaurant,216,Valdosta,"4143 N Valdosta Rd, Valdosta, GA 31602",Valdosta,-83.3283,30.8971,Italian,25,Dollar($),2,3.7,Good,183
387,17678216,Mori's Japanese Steakhouse & Sushi Bar,216,Valdosta,"1709 Norman Dr, Valdosta, GA 31601",Valdosta,-83.318958,30.841547,"Japanese, Steak, Sushi",70,Dollar($),4,3.5,Good,208
388,17678233,Passage 2 India,216,Valdosta,"2910 N Ashley St Ste E, Valdosta, GA 31602",Valdosta,-83.289338,30.87114,"Indian, Middle Eastern",25,Dollar($),2,3.8,Good,245
389,17678148,Rodeo Mexican Restaurant,216,Valdosta,"2801 N Ashley St, Valdosta, GA 31602",Valdosta,-83.2868,30.868,Mexican,25,Dollar($),2,3.8,Good,199
390,17678291,Steel Magnolias,216,Valdosta,"132 N. Patterson St, Valdosta, GA 31601",Valdosta,-83.2796,30.8316,Southern,40,Dollar($),3,3.8,Good,225
391,17678218,Smok'n Pig B-B-Q,216,Valdosta,"4228 N Valdosta Rd, Valdosta, GA 31602",Valdosta,-83.332796,30.897087,BBQ,25,Dollar($),2,4.1,Very Good,575
392,17558738,Blue House Cafe,216,Vernonia,"919 Bridge St, Vernonia, OR 97064",Vernonia,-123.1954368,45.858667,"Coffee and Tea, Mediterranean",10,Dollar($),1,4.3,Very Good,88
393,17697444,Masala Grill & Coffee House,216,Waterloo,"911 W 23rd St, Cedar Falls, IA 50613",Cedar Falls,-92.456343,42.516908,"Indian, Middle Eastern",10,Dollar($),1,3.2,Average,18
394,17696871,Brown Bottle The Cedar Falls,216,Waterloo,"1111 Center St, Cedar Falls, IA 50613",Cedar Falls,-92.4507,42.5464,"Italian, Pizza, Vegetarian",25,Dollar($),2,3.7,Good,134
395,17696891,Four Queens Dairy Cream,216,Waterloo,"1310 W 1st St, Cedar Falls, IA 50613",Cedar Falls,-92.4599,42.5377,Desserts,10,Dollar($),1,3.9,Good,190
396,17696901,Hong Kong Chinese Restaurant,216,Waterloo,"6306 University Ave, Cedar Falls, IA 50613",Cedar Falls,-92.4322,42.5133,Chinese,10,Dollar($),1,3.8,Good,136
397,17697384,HuHot Mongolian Grill,216,Waterloo,"6301 University Ave, Cedar Falls, IA 50613",Cedar Falls,-92.432177,42.512646,"Asian, Chinese",25,Dollar($),2,3.7,Good,113
398,17697417,J's Homestyle Cooking,216,Waterloo,"1724 West 31st Street, Cedar Falls, IA 50613",Cedar Falls,-92.466597,42.509472,"American, Breakfast",10,Dollar($),1,3.6,Good,69
399,17696918,Montage,216,Waterloo,"222 Main St, Cedar Falls, IA 50613",Cedar Falls,-92.4453,42.5366,"American, Italian, Seafood",40,Dollar($),3,3.6,Good,89
400,17696920,Mulligan's Brick Oven Grill,216,Waterloo,"205 E 18th St, Cedar Falls, IA 50613",Cedar Falls,-92.444,42.5219,"Burger, Pizza, Sandwich",25,Dollar($),2,3.6,Good,80
401,17697398,Sakura,216,Waterloo,"5719 university avenue, Cedar Falls, IA 50613",Cedar Falls,-92.426215,42.51259,"Japanese, Sushi",40,Dollar($),3,3.8,Good,175
402,17697406,Scratch,216,Waterloo,"315 Main St, Cedar Falls, IA 50613",Cedar Falls,-92.4457417,42.5354081,"Coffee and Tea, Desserts, Beverages",10,Dollar($),1,3.7,Good,136
403,17696941,SOHO Sushi Bar & Deli,216,Waterloo,"119 Main St, Cedar Falls, IA 50613",Cedar Falls,-92.4457,42.5375,"Sandwich, Sushi, Tapas",25,Dollar($),2,3.6,Good,114
404,17696955,Texas Roadhouse,216,Waterloo,"5715 University Ave, Cedar Falls, IA 50613",Cedar Falls,-92.4291,42.5127,"American, BBQ, Steak",25,Dollar($),2,3.6,Good,93
405,17696957,Tony's La Pizzeria,216,Waterloo,"407 Main St, Cedar Falls, IA 50613",Cedar Falls,-92.445723,42.53489,"Pizza, Sandwich",25,Dollar($),2,3.6,Good,89
406,17697418,Chapala,216,Waterloo,"900 La Porte Road, Waterloo, IA 50702",Waterloo,-92.323032,42.477281,Mexican,25,Dollar($),2,3.6,Good,69
407,17697386,Galleria de Paco,216,Waterloo,"622 Commercial Street, Waterloo, IA 50701",Waterloo,-92.339721,42.494908,American,40,Dollar($),3,3.6,Good,86
408,17697224,Golden China,216,Waterloo,"106 Brookridge Dr, IA 50702",Waterloo,-92.356066,42.458979,Chinese,10,Dollar($),1,3.7,Good,73
409,17697304,Rudy's Tacos,216,Waterloo,"2401 Falls Avenue, IA 50701",Waterloo,-92.3772,42.499705,Mexican,25,Dollar($),2,3.6,Good,104
410,17697389,The Screaming Eagle,216,Waterloo,"228 E 4th St., Waterloo, IA 50703",Waterloo,-92.335523,42.4984,"American, Bar Food",10,Dollar($),1,3.7,Good,101
411,17697424,The Thai Bowl,216,Waterloo,"624 Sycamore Street, Waterloo, IA 50703",Waterloo,-92.335769,42.497919,Thai,10,Dollar($),1,3.5,Good,58
412,17697332,Tokyo Japanese Steak House,216,Waterloo,"1931 Sears Street, Waterloo, IA 50702",Waterloo,-92.3234,42.46558,"Japanese, Steak, Sushi",25,Dollar($),2,3.9,Good,156
413,17694056,Theo Yianni's Authentic Greek Restaurant,216,Weirton,"322 American Way, Weirton, WV 26062",Weirton,-80.529488,40.396043,"Burger, Greek, Sandwich",25,Dollar($),2,3.9,Good,156
414,17559793,Fishpatrick's Crabby Cafe,216,Winchester Bay,"196 Bayfront Loop, Winchester Bay, OR 97467",Winchester Bay,-124.175346,43.678998,"Burger, Seafood, Steak",25,Dollar($),2,3.2,Average,16
